ID=    1, predicted=  3, true=  3, accuracy=1.00
ID= 1533, predicted=  1, true=  3, accuracy=0.00
ID= 1534, predicted=  1, true=  1, accuracy=1.00
ID= 1535, predicted=  1, true=  1, accuracy=1.00
ID= 1536, predicted=  1, true=  1, accuracy=1.00
ID= 1537, predicted=  1, true=  1, accuracy=1.00
ID= 1538, predicted=  1, true=  1, accuracy=1.00
ID= 1539, predicted=  1, true=  1, accuracy=1.00
ID= 1540, predicted=  1, true=  1, accuracy=1.00
ID= 1541, predicted=  1, true=  1, accuracy=1.00
ID= 1542, predicted=  1, true=  1, accuracy=1.00
ID= 1543, predicted=  1, true=  1, accuracy=1.00
ID= 1544, predicted=  1, true=  1, accuracy=1.00
ID= 1545, predicted=  1, true=  1, accuracy=1.00
ID= 1546, predicted=  1, true=  1, accuracy=1.00
ID= 1547, predicted=  1, true=  1, accuracy=1.00
ID= 1548, predicted=  1, true=  1, accuracy=1.00
ID= 1549, predicted=  1, true=  1, accuracy=1.00
ID= 1550, predicted=  7, true=  7, accuracy=1.00
ID= 1551, predicted=  7, true=  7, accuracy=1.00
ID= 1552, predicted=  7, true=  7, accuracy=1.00
ID= 1553, predicted=  7, true=  7, accuracy=1.00
ID= 1554, predicted=  7, true=  7, accuracy=1.00
ID= 1555, predicted=  3, true=  3, accuracy=1.00
ID= 1556, predicted=  1, true=  1, accuracy=1.00
ID= 1557, predicted=  1, true=  1, accuracy=1.00
ID= 1558, predicted=  1, true=  1, accuracy=1.00
ID= 1559, predicted=  1, true=  1, accuracy=1.00
ID= 1560, predicted=  1, true=  1, accuracy=1.00
ID= 1561, predicted=  1, true=  1, accuracy=1.00
ID= 1562, predicted=  1, true=  1, accuracy=1.00
ID= 1563, predicted=  1, true=  1, accuracy=1.00
ID= 1564, predicted=  1, true=  1, accuracy=1.00
ID= 1565, predicted=  1, true=  1, accuracy=1.00
ID= 1566, predicted=  1, true=  1, accuracy=1.00
ID= 1567, predicted=  1, true=  1, accuracy=1.00
ID= 1568, predicted=  1, true=  1, accuracy=1.00
ID= 1569, predicted=  1, true=  1, accuracy=1.00
ID= 1570, predicted=  1, true=  1, accuracy=1.00
ID= 1571, predicted=  1, true=  1, accuracy=1.00
ID= 1572, predicted=  1, true=  1, accuracy=1.00
ID= 1573, predicted=  7, true=  7, accuracy=1.00
ID= 1574, predicted=  3, true=  3, accuracy=1.00
ID= 1575, predicted=  3, true=  3, accuracy=1.00
ID= 1576, predicted=  3, true=  3, accuracy=1.00
ID= 1577, predicted=  3, true=  3, accuracy=1.00
ID= 1578, predicted=  4, true=  7, accuracy=0.00
ID= 1579, predicted=  3, true=  3, accuracy=1.00
ID= 1580, predicted=  1, true=  1, accuracy=1.00
ID= 1581, predicted=  1, true=  1, accuracy=1.00
ID= 1582, predicted=  1, true=  1, accuracy=1.00
ID= 1583, predicted=  1, true=  1, accuracy=1.00
ID= 1584, predicted=  1, true=  1, accuracy=1.00
ID= 1585, predicted=  1, true=  1, accuracy=1.00
ID= 1586, predicted=  1, true=  1, accuracy=1.00
ID= 1587, predicted=  1, true=  1, accuracy=1.00
ID= 1588, predicted=  7, true=  7, accuracy=1.00
ID= 1589, predicted=  7, true=  7, accuracy=1.00
ID= 1590, predicted=  7, true=  3, accuracy=0.00
ID= 1591, predicted=  3, true=  3, accuracy=1.00
ID= 1592, predicted=  3, true=  3, accuracy=1.00
ID= 1593, predicted=  3, true=  3, accuracy=1.00
ID= 1594, predicted=  3, true=  3, accuracy=1.00
ID= 1595, predicted=  3, true=  7, accuracy=0.33
ID= 1596, predicted=  7, true=  7, accuracy=1.00
ID= 1597, predicted=  1, true=  1, accuracy=1.00
ID= 1598, predicted=  1, true=  1, accuracy=1.00
ID= 1599, predicted=  1, true=  1, accuracy=1.00
ID= 1600, predicted=  1, true=  1, accuracy=1.00
ID= 1601, predicted=  1, true=  1, accuracy=1.00
ID= 1602, predicted=  1, true=  1, accuracy=1.00
ID= 1603, predicted=  1, true=  1, accuracy=1.00
ID= 1604, predicted=  1, true=  1, accuracy=1.00
ID= 1605, predicted=  1, true=  1, accuracy=1.00
ID= 1606, predicted=  5, true=  5, accuracy=1.00
ID= 1607, predicted=  3, true=  3, accuracy=1.00
ID= 1608, predicted=  3, true=  3, accuracy=1.00
ID= 1609, predicted=  3, true=  3, accuracy=1.00
ID= 1610, predicted=  3, true=  3, accuracy=1.00
ID= 1611, predicted=  7, true=  7, accuracy=1.00
ID= 1612, predicted=  1, true=  3, accuracy=0.00
ID= 1613, predicted=  1, true=  1, accuracy=1.00
ID= 1614, predicted=  1, true=  1, accuracy=1.00
ID= 1615, predicted=  1, true=  1, accuracy=1.00
ID= 1616, predicted=  1, true=  1, accuracy=1.00
ID= 1617, predicted=  1, true=  1, accuracy=1.00
ID= 1618, predicted=  1, true=  1, accuracy=1.00
ID= 1619, predicted=  1, true=  1, accuracy=1.00
ID= 1620, predicted=  1, true=  1, accuracy=1.00
ID= 1621, predicted=  1, true=  1, accuracy=1.00
ID= 1622, predicted=  1, true=  1, accuracy=1.00
ID= 1623, predicted=  1, true=  1, accuracy=1.00
ID= 1624, predicted=  2, true=  2, accuracy=1.00
ID= 1625, predicted=  1, true=  1, accuracy=1.00
ID= 1626, predicted=  1, true=  1, accuracy=1.00
ID= 1627, predicted=  5, true=  7, accuracy=0.00
ID= 1628, predicted=  3, true=  3, accuracy=1.00
ID= 1629, predicted=  3, true=  3, accuracy=1.00
ID= 1630, predicted=  3, true=  3, accuracy=1.00
ID= 1631, predicted=  3, true=  3, accuracy=1.00
ID= 1632, predicted=  3, true=  3, accuracy=1.00
ID= 1633, predicted=  7, true=  7, accuracy=1.00
ID= 1634, predicted=  3, true=  7, accuracy=0.00
ID= 1635, predicted=  3, true=  7, accuracy=0.00
ID= 1636, predicted=  1, true=  1, accuracy=1.00
ID= 1637, predicted=  1, true=  1, accuracy=1.00
ID= 1638, predicted=  1, true=  1, accuracy=1.00
ID= 1639, predicted=  1, true=  1, accuracy=1.00
ID= 1640, predicted=  1, true=  1, accuracy=1.00
ID= 1641, predicted=  1, true=  1, accuracy=1.00
ID= 1642, predicted=  1, true=  1, accuracy=1.00
ID= 1643, predicted=  1, true=  1, accuracy=1.00
ID= 1644, predicted=  1, true=  1, accuracy=1.00
ID= 1645, predicted=  1, true=  1, accuracy=1.00
ID= 1646, predicted=  1, true=  1, accuracy=1.00
ID= 1647, predicted=  1, true=  1, accuracy=1.00
ID= 1648, predicted=  1, true=  1, accuracy=1.00
ID= 1649, predicted=  5, true=  5, accuracy=1.00
ID= 1650, predicted=  5, true=  5, accuracy=1.00
ID= 1651, predicted=  3, true=  5, accuracy=0.00
ID= 1652, predicted=  1, true=  5, accuracy=0.33
ID= 1653, predicted=  5, true=  5, accuracy=1.00
ID= 1654, predicted=  3, true=  3, accuracy=1.00
ID= 1655, predicted=  3, true=  3, accuracy=1.00
ID= 1656, predicted=  3, true=  3, accuracy=1.00
ID= 1657, predicted=  3, true=  3, accuracy=1.00
ID= 1658, predicted=  3, true=  3, accuracy=1.00
ID= 1659, predicted=  1, true=  1, accuracy=1.00
ID= 1660, predicted=  1, true=  1, accuracy=1.00
ID= 1661, predicted=  1, true=  1, accuracy=1.00
ID= 1662, predicted=  1, true=  1, accuracy=1.00
ID= 1663, predicted=  1, true=  1, accuracy=1.00
ID= 1664, predicted=  1, true=  1, accuracy=1.00
ID= 1665, predicted=  1, true=  1, accuracy=1.00
ID= 1666, predicted=  1, true=  1, accuracy=1.00
ID= 1667, predicted=  1, true=  1, accuracy=1.00
ID= 1668, predicted=  1, true=  1, accuracy=1.00
ID= 1669, predicted=  2, true=  2, accuracy=1.00
ID= 1670, predicted=  2, true=  2, accuracy=1.00
ID= 1671, predicted=  1, true=  1, accuracy=0.33
ID= 1672, predicted=  5, true=  5, accuracy=1.00
ID= 1673, predicted=  5, true=  5, accuracy=1.00
ID= 1674, predicted=  1, true=  5, accuracy=0.33
ID= 1675, predicted=  5, true=  5, accuracy=1.00
ID= 1676, predicted=  5, true=  5, accuracy=1.00
ID= 1677, predicted=  3, true=  3, accuracy=1.00
ID= 1678, predicted=  3, true=  3, accuracy=1.00
ID= 1679, predicted=  3, true=  3, accuracy=1.00
ID= 1680, predicted=  3, true=  3, accuracy=1.00
ID= 1681, predicted=  4, true=  3, accuracy=0.00
ID= 1682, predicted=  3, true=  3, accuracy=1.00
ID= 1683, predicted=  1, true=  1, accuracy=1.00
ID= 1684, predicted=  1, true=  1, accuracy=1.00
ID= 1685, predicted=  1, true=  1, accuracy=1.00
ID= 1686, predicted=  1, true=  1, accuracy=1.00
ID= 1687, predicted=  1, true=  1, accuracy=1.00
ID= 1688, predicted=  1, true=  1, accuracy=1.00
ID= 1689, predicted=  1, true=  1, accuracy=1.00
ID= 1690, predicted=  1, true=  1, accuracy=1.00
ID= 1691, predicted=  1, true=  1, accuracy=1.00
ID= 1692, predicted=  1, true=  1, accuracy=1.00
ID= 1693, predicted=  1, true=  1, accuracy=1.00
ID= 1694, predicted=  1, true=  1, accuracy=1.00
ID= 1695, predicted=  2, true=  2, accuracy=1.00
ID= 1696, predicted=  5, true=  5, accuracy=1.00
ID= 1697, predicted=  5, true=  5, accuracy=1.00
ID= 1698, predicted=  5, true=  5, accuracy=1.00
ID= 1699, predicted=  5, true=  5, accuracy=1.00
ID= 1700, predicted=  3, true=  3, accuracy=1.00
ID= 1701, predicted=  4, true=  3, accuracy=0.00
ID= 1702, predicted=  4, true=  3, accuracy=0.00
ID= 1703, predicted=  3, true=  3, accuracy=1.00
ID= 1704, predicted=  1, true=  1, accuracy=1.00
ID= 1705, predicted=  1, true=  1, accuracy=1.00
ID= 1706, predicted=  1, true=  1, accuracy=1.00
ID= 1707, predicted=  1, true=  1, accuracy=1.00
ID= 1708, predicted=  1, true=  1, accuracy=1.00
ID= 1709, predicted=  1, true=  1, accuracy=1.00
ID= 1710, predicted=  2, true=  2, accuracy=1.00
ID= 1711, predicted=  2, true=  2, accuracy=1.00
ID= 1712, predicted=  2, true=  2, accuracy=1.00
ID= 1713, predicted=  5, true=  5, accuracy=1.00
ID= 1714, predicted=  5, true=  5, accuracy=1.00
ID= 1715, predicted=  5, true=  5, accuracy=1.00
ID= 1716, predicted=  5, true=  5, accuracy=1.00
ID= 1717, predicted=  5, true=  5, accuracy=1.00
ID= 1718, predicted=  3, true=  3, accuracy=1.00
ID= 1719, predicted=  3, true=  3, accuracy=1.00
ID= 1720, predicted=  3, true=  3, accuracy=1.00
ID= 1721, predicted=  3, true=  3, accuracy=1.00
ID= 1722, predicted=  3, true=  3, accuracy=1.00
ID= 1723, predicted=  3, true=  3, accuracy=1.00
ID= 1724, predicted=  3, true=  3, accuracy=1.00
ID= 1725, predicted=  3, true=  3, accuracy=1.00
ID= 1726, predicted=  3, true=  3, accuracy=1.00
ID= 1727, predicted=  3, true=  3, accuracy=1.00
ID= 1728, predicted=  3, true=  3, accuracy=1.00
ID= 1729, predicted=  1, true=  1, accuracy=1.00
ID= 1730, predicted=  1, true=  1, accuracy=1.00
ID= 1731, predicted=  1, true=  1, accuracy=1.00
ID= 1732, predicted=  1, true=  1, accuracy=1.00
ID= 1733, predicted=  1, true=  1, accuracy=1.00
ID= 1734, predicted=  1, true=  1, accuracy=1.00
ID= 1735, predicted=  1, true=  1, accuracy=1.00
ID= 1736, predicted=  1, true=  1, accuracy=1.00
ID= 1737, predicted=  1, true=  1, accuracy=1.00
ID= 1738, predicted=  1, true=  1, accuracy=1.00
ID= 1739, predicted=  1, true=  1, accuracy=1.00
ID= 1740, predicted=  1, true=  1, accuracy=1.00
ID= 1741, predicted=  1, true=  1, accuracy=1.00
ID= 1742, predicted=  1, true=  1, accuracy=1.00
ID= 1743, predicted=  1, true=  1, accuracy=1.00
ID= 1744, predicted=  1, true=  1, accuracy=1.00
ID= 1745, predicted=  1, true=  1, accuracy=1.00
ID= 1746, predicted=  1, true=  1, accuracy=1.00
ID= 1747, predicted=  1, true=  1, accuracy=1.00
ID= 1748, predicted=  1, true=  1, accuracy=1.00
ID= 1749, predicted=  1, true=  1, accuracy=1.00
ID= 1750, predicted=  1, true=  1, accuracy=1.00
ID= 1751, predicted=  2, true=  2, accuracy=1.00
ID= 1752, predicted=  5, true=  5, accuracy=1.00
ID= 1753, predicted=  5, true=  5, accuracy=1.00
ID= 1754, predicted=  4, true=  7, accuracy=0.33
ID= 1755, predicted=  4, true=  3, accuracy=0.00
ID= 1756, predicted=  3, true=  3, accuracy=1.00
ID= 1757, predicted=  3, true=  3, accuracy=1.00
ID= 1758, predicted=  1, true=  3, accuracy=0.00
ID= 1759, predicted=  1, true=  1, accuracy=1.00
ID= 1760, predicted=  1, true=  1, accuracy=1.00
ID= 1761, predicted=  1, true=  1, accuracy=1.00
ID= 1762, predicted=  1, true=  1, accuracy=1.00
ID= 1763, predicted=  1, true=  1, accuracy=1.00
ID= 1764, predicted=  1, true=  1, accuracy=1.00
ID= 1765, predicted=  1, true=  1, accuracy=1.00
ID= 1766, predicted=  1, true=  1, accuracy=1.00
ID= 1767, predicted=  1, true=  1, accuracy=1.00
ID= 1768, predicted=  1, true=  1, accuracy=1.00
ID= 1769, predicted=  1, true=  1, accuracy=1.00
ID= 1770, predicted=  1, true=  1, accuracy=1.00
ID= 1771, predicted=  1, true=  1, accuracy=1.00
ID= 1772, predicted=  1, true=  1, accuracy=1.00
ID= 1773, predicted=  1, true=  1, accuracy=1.00
ID= 1774, predicted=  1, true=  1, accuracy=1.00
ID= 1775, predicted=  2, true=  2, accuracy=1.00
ID= 1776, predicted=  2, true=  2, accuracy=1.00
ID= 1777, predicted=  2, true=  2, accuracy=1.00
ID= 1778, predicted=  2, true=  2, accuracy=1.00
ID= 1779, predicted=  2, true=  2, accuracy=1.00
ID= 1780, predicted=  2, true=  2, accuracy=1.00
ID= 1781, predicted=  5, true=  5, accuracy=1.00
ID= 1782, predicted=  5, true=  5, accuracy=1.00
ID= 1783, predicted=  5, true=  7, accuracy=0.00
ID= 1784, predicted=  3, true=  3, accuracy=1.00
ID= 1785, predicted=  4, true=  3, accuracy=0.00
ID= 1786, predicted=  3, true=  3, accuracy=1.00
ID= 1787, predicted=  3, true=  3, accuracy=1.00
ID= 1788, predicted=  3, true=  3, accuracy=1.00
ID= 1789, predicted=  3, true=  3, accuracy=1.00
ID= 1790, predicted=  3, true=  3, accuracy=1.00
ID= 1791, predicted=  1, true=  1, accuracy=1.00
ID= 1792, predicted=  1, true=  1, accuracy=1.00
ID= 1793, predicted=  1, true=  1, accuracy=1.00
ID= 1794, predicted=  1, true=  1, accuracy=1.00
ID= 1795, predicted=  1, true=  1, accuracy=1.00
ID= 1796, predicted=  1, true=  1, accuracy=1.00
ID= 1797, predicted=  1, true=  1, accuracy=1.00
ID= 1798, predicted=  1, true=  1, accuracy=1.00
ID= 1799, predicted=  1, true=  1, accuracy=1.00
ID= 1800, predicted=  1, true=  1, accuracy=1.00
ID= 1801, predicted=  1, true=  1, accuracy=1.00
ID= 1802, predicted=  1, true=  1, accuracy=1.00
ID= 1803, predicted=  1, true=  1, accuracy=1.00
ID= 1804, predicted=  1, true=  1, accuracy=1.00
ID= 1805, predicted=  2, true=  2, accuracy=1.00
ID= 1806, predicted=  2, true=  5, accuracy=0.00
ID= 1807, predicted=  2, true=  5, accuracy=0.00
ID= 1808, predicted=  5, true=  5, accuracy=1.00
ID= 1809, predicted=  5, true=  5, accuracy=1.00
ID= 1810, predicted=  5, true=  5, accuracy=1.00
ID= 1811, predicted=  5, true=  5, accuracy=1.00
ID= 1812, predicted=  4, true=  4, accuracy=1.00
ID= 1813, predicted=  7, true=  7, accuracy=1.00
ID= 1814, predicted=  4, true=  3, accuracy=0.00
ID= 1815, predicted=  1, true=  1, accuracy=1.00
ID= 1816, predicted=  1, true=  1, accuracy=1.00
ID= 1817, predicted=  1, true=  1, accuracy=1.00
ID= 1818, predicted=  1, true=  1, accuracy=1.00
ID= 1819, predicted=  1, true=  1, accuracy=1.00
ID= 1820, predicted=  1, true=  1, accuracy=1.00
ID= 1821, predicted=  1, true=  1, accuracy=1.00
ID= 1822, predicted=  4, true=  1, accuracy=0.00
ID= 1823, predicted=  1, true=  1, accuracy=1.00
ID= 1824, predicted=  1, true=  1, accuracy=1.00
ID= 1825, predicted=  1, true=  1, accuracy=1.00
ID= 1826, predicted=  1, true=  1, accuracy=1.00
ID= 1827, predicted=  1, true=  1, accuracy=1.00
ID= 1828, predicted=  1, true=  1, accuracy=1.00
ID= 1829, predicted=  1, true=  1, accuracy=1.00
ID= 1830, predicted=  5, true=  5, accuracy=1.00
ID= 1831, predicted=  5, true=  5, accuracy=1.00
ID= 1832, predicted=  5, true=  5, accuracy=1.00
ID= 1833, predicted=  5, true=  5, accuracy=1.00
ID= 1834, predicted=  4, true=  4, accuracy=1.00
ID= 1835, predicted=  7, true=  7, accuracy=1.00
ID= 1836, predicted=  3, true=  3, accuracy=1.00
ID= 1837, predicted=  4, true=  3, accuracy=0.00
ID= 1838, predicted=  4, true=  3, accuracy=0.00
ID= 1839, predicted=  4, true=  3, accuracy=0.00
ID= 1840, predicted=  3, true=  3, accuracy=1.00
ID= 1841, predicted=  3, true=  3, accuracy=1.00
ID= 1842, predicted=  3, true=  3, accuracy=1.00
ID= 1843, predicted=  3, true=  3, accuracy=1.00
ID= 1844, predicted=  3, true=  3, accuracy=1.00
ID= 1845, predicted=  1, true=  1, accuracy=1.00
ID= 1846, predicted=  1, true=  1, accuracy=1.00
ID= 1847, predicted=  1, true=  1, accuracy=1.00
ID= 1848, predicted=  1, true=  1, accuracy=1.00
ID= 1849, predicted=  1, true=  1, accuracy=1.00
ID= 1850, predicted=  1, true=  1, accuracy=1.00
ID= 1851, predicted=  1, true=  1, accuracy=1.00
ID= 1852, predicted=  1, true=  1, accuracy=1.00
ID= 1853, predicted=  1, true=  1, accuracy=1.00
ID= 1854, predicted=  1, true=  1, accuracy=1.00
ID= 1855, predicted=  1, true=  1, accuracy=1.00
ID= 1856, predicted=  1, true=  1, accuracy=1.00
ID= 1857, predicted=  1, true=  1, accuracy=1.00
ID= 1858, predicted=  1, true=  1, accuracy=1.00
ID= 1859, predicted=  1, true=  1, accuracy=1.00
ID= 1860, predicted=  5, true=  5, accuracy=1.00
ID= 1861, predicted=  5, true=  5, accuracy=1.00
ID= 1862, predicted=  5, true=  5, accuracy=1.00
ID= 1863, predicted=  5, true=  5, accuracy=1.00
ID= 1864, predicted=  3, true=  3, accuracy=1.00
ID= 1865, predicted=  4, true=  3, accuracy=0.00
ID= 1866, predicted=  4, true=  3, accuracy=0.00
ID= 1867, predicted=  3, true=  3, accuracy=1.00
ID= 1868, predicted=  3, true=  3, accuracy=1.00
ID= 1869, predicted=  3, true=  3, accuracy=1.00
ID= 1870, predicted=  3, true=  3, accuracy=1.00
ID= 1871, predicted=  3, true=  3, accuracy=1.00
ID= 1872, predicted=  3, true=  3, accuracy=1.00
ID= 1873, predicted=  1, true=  1, accuracy=1.00
ID= 1874, predicted=  1, true=  1, accuracy=1.00
ID= 1875, predicted=  1, true=  1, accuracy=1.00
ID= 1876, predicted=  1, true=  1, accuracy=1.00
ID= 1877, predicted=  1, true=  1, accuracy=1.00
ID= 1878, predicted=  1, true=  1, accuracy=1.00
ID= 1879, predicted=  1, true=  1, accuracy=1.00
ID= 1880, predicted=  1, true=  1, accuracy=1.00
ID= 1881, predicted=  1, true=  1, accuracy=1.00
ID= 1882, predicted=  1, true=  1, accuracy=1.00
ID= 1883, predicted=  1, true=  1, accuracy=1.00
ID= 1884, predicted=  1, true=  1, accuracy=1.00
ID= 1885, predicted=  1, true=  1, accuracy=1.00
ID= 1886, predicted=  1, true=  1, accuracy=1.00
ID= 1887, predicted=  1, true=  1, accuracy=1.00
ID= 1888, predicted=  1, true=  1, accuracy=1.00
ID= 1889, predicted=  1, true=  1, accuracy=1.00
ID= 1890, predicted=  1, true=  1, accuracy=1.00
ID= 1891, predicted=  1, true=  1, accuracy=1.00
ID= 1892, predicted=  1, true=  1, accuracy=1.00
ID= 1893, predicted=  5, true=  1, accuracy=0.00
ID= 1894, predicted=  5, true=  5, accuracy=1.00
ID= 1895, predicted=  5, true=  5, accuracy=1.00
ID= 1896, predicted=  5, true=  5, accuracy=1.00
ID= 1897, predicted=  5, true=  5, accuracy=1.00
ID= 1898, predicted=  5, true=  5, accuracy=1.00
ID= 1899, predicted=  5, true=  5, accuracy=1.00
ID= 1900, predicted=  3, true=  3, accuracy=1.00
ID= 1901, predicted=  4, true=  3, accuracy=0.00
ID= 1902, predicted=  3, true=  3, accuracy=1.00
ID= 1903, predicted=  3, true=  3, accuracy=1.00
ID= 1904, predicted=  1, true=  1, accuracy=1.00
ID= 1905, predicted=  1, true=  1, accuracy=1.00
ID= 1906, predicted=  1, true=  1, accuracy=1.00
ID= 1907, predicted=  1, true=  1, accuracy=1.00
ID= 1908, predicted=  1, true=  1, accuracy=1.00
ID= 1909, predicted=  1, true=  1, accuracy=1.00
ID= 1910, predicted=  1, true=  1, accuracy=1.00
ID= 1911, predicted=  1, true=  1, accuracy=1.00
ID= 1912, predicted=  1, true=  1, accuracy=1.00
ID= 1913, predicted=  1, true=  1, accuracy=1.00
ID= 1914, predicted=  1, true=  1, accuracy=1.00
ID= 1915, predicted=  1, true=  1, accuracy=1.00
ID= 1916, predicted=  1, true=  1, accuracy=1.00
ID= 1917, predicted=  3, true=  1, accuracy=0.00
ID= 1918, predicted=  5, true=  5, accuracy=1.00
ID= 1919, predicted=  5, true=  5, accuracy=1.00
ID= 1920, predicted=  5, true=  5, accuracy=1.00
ID= 1921, predicted=  5, true=  5, accuracy=1.00
ID= 1922, predicted=  5, true=  5, accuracy=1.00
ID= 1923, predicted=  5, true=  5, accuracy=1.00
ID= 1924, predicted=  5, true=  5, accuracy=1.00
ID= 1925, predicted=  5, true=  5, accuracy=1.00
ID= 1926, predicted=  4, true=  4, accuracy=1.00
ID= 1927, predicted=  4, true=  4, accuracy=1.00
ID= 1928, predicted=  4, true=  4, accuracy=1.00
ID= 1929, predicted=  3, true=  3, accuracy=1.00
ID= 1930, predicted=  1, true=  1, accuracy=1.00
ID= 1931, predicted=  1, true=  1, accuracy=1.00
ID= 1932, predicted=  1, true=  1, accuracy=1.00
ID= 1933, predicted=  1, true=  1, accuracy=1.00
ID= 1934, predicted=  1, true=  1, accuracy=1.00
ID= 1935, predicted=  1, true=  1, accuracy=1.00
ID= 1936, predicted=  1, true=  1, accuracy=1.00
ID= 1937, predicted=  1, true=  1, accuracy=1.00
ID= 1938, predicted=  1, true=  1, accuracy=1.00
ID= 1939, predicted=  1, true=  1, accuracy=1.00
ID= 1940, predicted=  1, true=  1, accuracy=1.00
ID= 1941, predicted=  1, true=  1, accuracy=1.00
ID= 1942, predicted=  1, true=  1, accuracy=1.00
ID= 1943, predicted=  1, true=  1, accuracy=1.00
ID= 1944, predicted=  1, true=  1, accuracy=1.00
ID= 1945, predicted=  1, true=  1, accuracy=1.00
ID= 1946, predicted=  1, true=  1, accuracy=1.00
ID= 1947, predicted=  1, true=  1, accuracy=1.00
ID= 1948, predicted=  1, true=  1, accuracy=1.00
ID= 1949, predicted=  5, true=  5, accuracy=1.00
ID= 1950, predicted=  5, true=  5, accuracy=1.00
ID= 1951, predicted=  5, true=  5, accuracy=1.00
ID= 1952, predicted=  3, true=  3, accuracy=1.00
ID= 1953, predicted=  3, true=  3, accuracy=1.00
ID= 1954, predicted=  3, true=  3, accuracy=1.00
ID= 1955, predicted=  1, true=  1, accuracy=1.00
ID= 1956, predicted=  1, true=  1, accuracy=1.00
ID= 1957, predicted=  1, true=  1, accuracy=1.00
ID= 1958, predicted=  1, true=  1, accuracy=1.00
ID= 1959, predicted=  1, true=  1, accuracy=1.00
ID= 1960, predicted=  1, true=  1, accuracy=1.00
ID= 1961, predicted=  1, true=  1, accuracy=1.00
ID= 1962, predicted=  1, true=  1, accuracy=1.00
ID= 1963, predicted=  1, true=  1, accuracy=1.00
ID= 1964, predicted=  1, true=  1, accuracy=1.00
ID= 1965, predicted=  1, true=  1, accuracy=1.00
ID= 1966, predicted=  1, true=  1, accuracy=1.00
ID= 1967, predicted=  1, true=  1, accuracy=1.00
ID= 1968, predicted=  1, true=  1, accuracy=1.00
ID= 1969, predicted=  1, true=  1, accuracy=1.00
ID= 1970, predicted=  1, true=  1, accuracy=1.00
ID= 1971, predicted=  1, true=  1, accuracy=1.00
ID= 1972, predicted=  1, true=  1, accuracy=1.00
ID= 1973, predicted=  5, true=  5, accuracy=1.00
ID= 1974, predicted=  1, true=  5, accuracy=0.00
ID= 1975, predicted=  5, true=  5, accuracy=1.00
ID= 1976, predicted=  5, true=  5, accuracy=1.00
ID= 1977, predicted=  3, true=  3, accuracy=1.00
ID= 1978, predicted=  3, true=  3, accuracy=1.00
ID= 1979, predicted=  1, true=  1, accuracy=1.00
ID= 1980, predicted=  1, true=  1, accuracy=1.00
ID= 1981, predicted=  1, true=  1, accuracy=1.00
ID= 1982, predicted=  1, true=  1, accuracy=1.00
ID= 1983, predicted=  1, true=  1, accuracy=1.00
ID= 1984, predicted=  1, true=  1, accuracy=1.00
ID= 1985, predicted=  1, true=  1, accuracy=1.00
ID= 1986, predicted=  1, true=  1, accuracy=1.00
ID= 1987, predicted=  1, true=  1, accuracy=1.00
ID= 1988, predicted=  1, true=  1, accuracy=1.00
ID= 1989, predicted=  1, true=  1, accuracy=1.00
ID= 1990, predicted=  1, true=  1, accuracy=1.00
ID= 1991, predicted=  1, true=  1, accuracy=1.00
ID= 1992, predicted=  1, true=  1, accuracy=1.00
ID= 1993, predicted=  1, true=  1, accuracy=1.00
ID= 1994, predicted=  1, true=  1, accuracy=0.33
ID= 1995, predicted=  1, true=  1, accuracy=1.00
ID= 1996, predicted=  1, true=  1, accuracy=1.00
ID= 1997, predicted=  1, true=  1, accuracy=1.00
ID= 1998, predicted=  5, true=  5, accuracy=1.00
ID= 1999, predicted=  5, true=  5, accuracy=1.00
ID= 2000, predicted=  5, true=  5, accuracy=1.00
classification accuracy=0.9042

